# Rime user dictionary
#@/db_name	luna_pinyin
#@/db_type	userdb
#@/rime_version	1.6.1
#@/tick	154004
#@/user_id	linusboyle
ren qing 	認清	c=1 d=0.0137736 t=154004
ren qu 	任取	c=2 d=4.87234e-42 t=154004
ren qun 	人羣	c=7 d=7.28524e-10 t=154004
ren shen 	人神	c=1 d=2.10201e-34 t=154004
ren shen 	人身	c=1 d=3.56862e-55 t=154004
ren sheng 	人生	c=4 d=0.000163287 t=154004
ren sheng 	人聲	c=1 d=0.66034 t=154004
ren shi 	人士	c=3 d=0.0544757 t=154004
ren shi 	認識	c=43 d=0.0196437 t=154004
ren shi dao 	認識到	c=1 d=8.25386e-08 t=154004
ren shou 	忍受	c=4 d=0.0555762 t=154004
ren shu 	人數	c=12 d=0.042004 t=154004
ren shu 	認輸	c=1 d=3.75159e-55 t=154004
ren suo 	人所	c=0 d=0.0701173 t=154004
ren suo jin zhi 	人所盡知	c=1 d=0.704688 t=154004
ren ti 	人梯	c=1 d=5.38952e-23 t=154004
ren ti 	人體	c=3 d=5.00662e-11 t=154004
ren tong 	忍痛	c=1 d=5.04262e-05 t=154004
ren tong 	認同	c=4 d=0.00228227 t=154004
ren wei 	人爲	c=1 d=1.15423e-11 t=154004
ren wei 	認爲	c=37 d=0.239309 t=154004
ren wen 	人文	c=4 d=2.44351e-11 t=154004
ren wen xue yuan 	人文學院	c=1 d=5.01219e-22 t=154004
ren wu 	人物	c=36 d=1.87088 t=154004
ren wu 	任務	c=78 d=0.0317456 t=154004
ren wu ka 	人物卡	c=1 d=0.010889 t=154004
ren wu ke hua 	人物刻畫	c=2 d=0.00408456 t=154004
ren wu su zao 	人物塑造	c=2 d=0.365615 t=154004
ren wu zhi jian 	人物之間	c=1 d=0.00182715 t=154004
ren xi 	人戲	c=3 d=1.85762e-05 t=154004
ren xiang 	人像	c=1 d=1.38809e-05 t=154004
ren xing 	人性	c=5 d=0.00727983 t=154004
ren xing 	任性	c=2 d=2.29672e-08 t=154004
ren xing dao 	人行道	c=1 d=3.78877e-24 t=154004
ren xing hua 	人性化	c=1 d=6.21442e-22 t=154004
ren yi 	人意	c=0 d=2.68009e-11 t=154004
ren yi 	任一	c=1 d=1.83057e-25 t=154004
ren yi 	任意	c=56 d=0.000880518 t=154004
ren yi bian liang 	任意變量	c=2 d=2.40409e-57 t=154004
ren yi da 	任意大	c=1 d=7.98762e-34 t=154004
ren yi shu liang 	任意數量	c=1 d=1.53695e-27 t=154004
ren yu ren 	人與人	c=2 d=0.0109989 t=154004
ren yuan 	人員	c=19 d=0.00412784 t=154004
ren yue 	人月	c=2 d=7.92887e-07 t=154004
ren yue chuan qi 	人月傳奇	c=1 d=7.96861e-06 t=154004
ren zhen 	人真	c=1 d=2.73042e-23 t=154004
ren zhen 	認真	c=15 d=0.0143044 t=154004
ren zhen shang 	認真上	c=1 d=1.90911e-78 t=154004
ren zheng 	認證	c=16 d=6.90715e-11 t=154004
ren zhi 	人治	c=1 d=8.33965e-12 t=154004
ren zhi 	任職	c=3 d=1.02079e-13 t=154004
ren zhi 	認知	c=2 d=8.65464e-07 t=154004
ren zhi dao 	人知道	c=0 d=4.61174e-14 t=154004
ren zhong dao yuan 	任重道遠	c=3 d=0.00283702 t=154004
ren zong shi 	人總是	c=1 d=0.108609 t=154004
reng 	仍	c=5 d=7.28648e-12 t=154004
reng 	扔	c=4 d=5.01055e-21 t=154004
reng dao 	扔到	c=1 d=2.2396e-74 t=154004
reng jin 	扔進	c=1 d=1.40614e-10 t=154004
reng le 	扔了	c=1 d=2.66854e-18 t=154004
reng le guo qu 	扔了過去	c=1 d=1.21759e-22 t=154004
reng ran 	仍然	c=18 d=0.00447164 t=154004
reng ran cun zai 	仍然存在	c=1 d=2.37049e-07 t=154004
reng zai 	仍在	c=1 d=6.15468e-26 t=154004
ri 	日	c=47 d=0.465334 t=154004
ri bao 	日報	c=1 d=1.47036e-06 t=154004
ri ben 	日本	c=17 d=6.92758e-06 t=154004
ri ben wen zi 	日本文字	c=1 d=3.27793e-26 t=154004
ri chang 	日常	c=4 d=8.00012e-23 t=154004
ri chang jiao jie 	日常交接	c=1 d=1.18281e-34 t=154004
ri cheng 	日程	c=1 d=1.17148e-09 t=154004
ri chu 	日出	c=2 d=0.313486 t=154004
ri guang 	日光	c=1 d=6.67545e-11 t=154004
ri hou 	日後	c=2 d=1.55516e-05 t=154004
ri ji 	日記	c=1 d=4.19522e-17 t=154004
ri luo 	日落	c=0 d=3.62649e-10 t=154004
ri pan gu 	日番谷	c=1 d=3.45797e-08 t=154004
ri qi 	日期	c=5 d=1.3041e-06 t=154004
ri sheng 	日升	c=0 d=3.62649e-10 t=154004
ri sheng ri luo 	日升日落	c=1 d=3.64467e-09 t=154004
ri xin yue yi 	日新月異	c=1 d=3.41287e-30 t=154004
ri yi 	日益	c=1 d=6.23985e-70 t=154004
ri yu 	日語	c=2 d=7.44254e-26 t=154004
ri yue 	日月	c=1 d=1.42144e-49 t=154004
ri zhi 	日誌	c=20 d=1.54597 t=154004
ri zhi lan 	日誌濫	c=1 d=7.54346e-08 t=154004
ri zi 	日子	c=4 d=9.53043e-09 t=154004
rime 	Rime	c=1 d=0.00256704 t=154004
rong 	容	c=1 d=1.21676e-14 t=154004
rong bu de 	容不得	c=1 d=2.56967e-15 t=154004
rong cuo 	容錯	c=0 d=6.30834e-23 t=154004
rong cuo lv 	容錯率	c=1 d=6.33996e-22 t=154004
rong cuo xing 	容錯性	c=1 d=7.83854e-77 t=154004
rong duan 	熔斷	c=1 d=3.9196e-41 t=154004
rong guang 	榮光	c=1 d=1.13566e-26 t=154004
rong he 	融合	c=4 d=0.527292 t=154004
rong he shi 	融合式	c=1 d=4.38445e-36 t=154004
rong hui 	融會	c=1 d=3.25316e-25 t=154004
rong ji 	容積	c=1 d=1.06274e-10 t=154004
rong liang 	容量	c=13 d=1.34593e-10 t=154004
rong liang que shi 	容量缺失	c=1 d=2.0933e-44 t=154004
rong liang xiao 	容量小	c=1 d=3.4217e-31 t=154004
rong qi 	容器	c=18 d=0.441572 t=154004
rong ru 	融入	c=1 d=1.2042e-39 t=154004
rong xing 	榮幸	c=0 d=2.21279e-51 t=154004
rong xu 	容許	c=2 d=3.24808e-36 t=154004
rong yao 	榮耀	c=2 d=0.00086517 t=154004
rong yi 	容易	c=35 d=0.0609053 t=154004
rong yi xie 	容易寫	c=1 d=0.00052611 t=154004
rong yu 	冗餘	c=11 d=5.27472e-05 t=154004
rong yu 	榮譽	c=6 d=0.290835 t=154004
rou 	肉	c=7 d=1.35426e-21 t=154004
rou he 	柔和	c=3 d=1.25951 t=154004
rou he 	糅合	c=1 d=5.25109e-11 t=154004
rou pu 	肉鋪	c=1 d=3.64901e-23 t=154004
rou pu tuan 	肉蒲團	c=1 d=4.56508e-11 t=154004
rou ruan 	柔軟	c=2 d=0.873716 t=154004
rou ruan de 	柔軟的	c=1 d=3.48834e-52 t=154004
rou za 	揉雜	c=1 d=3.68557e-52 t=154004
ru 	入	c=11 d=0.0930145 t=154004
ru 	如	c=55 d=0.308825 t=154004
ru 	汝	c=2 d=7.44091e-56 t=154004
ru bu gan xing qu 	如不感興趣	c=1 d=6.44256e-05 t=154004
ru chong 	蠕蟲	c=2 d=3.52274e-11 t=154004
ru ci 	如此	c=37 d=0.382893 t=154004
ru dang 	入黨	c=82 d=0.992031 t=154004
ru dang de 	入黨的	c=1 d=5.41746e-25 t=154004
ru dang na pian 	入黨那篇	c=1 d=1.01053e-35 t=154004
ru dang shen qing shu 	入黨申請書	c=2 d=1.18935e-40 t=154004
ru dang zhi nan 	入黨指南	c=1 d=0.0739031 t=154004
ru dang zhi yuan 	入黨志願	c=1 d=4.38519e-38 t=154004
ru dong 	嚅動	c=1 d=1.12161e-56 t=154004
ru dong 	如東	c=-1 d=0 t=154004
ru dong 	蠕動	c=2 d=2.26011e-56 t=154004
ru dui 	入隊	c=5 d=1.72135e-29 t=154004
ru gou 	乳溝	c=2 d=0.00142298 t=154004
ru gu 	入股	c=1 d=1.75485e-28 t=154004
ru guan 	入關	c=1 d=1.39405e-26 t=154004
ru guo 	如果	c=509 d=2.36757 t=154004
ru guo o 	如果哦	c=1 d=0.00941925 t=154004
ru guo tong yi 	如果同意	c=1 d=1.40204e-05 t=154004
ru guo zhao dao 	如果找到	c=1 d=0.000553084 t=154004
ru he 	如何	c=81 d=1.2915 t=154004
ru jia 	儒家	c=1 d=1.18611e-08 t=154004
ru jian 	如見	c=1 d=9.26294e-12 t=154004
ru jin 	如今	c=12 d=0.00637737 t=154004
ru jing 	入境	c=1 d=6.56132e-14 t=154004
ru kou 	入口	c=21 d=0.486069 t=154004
ru le 	入了	c=1 d=5.07566e-23 t=154004
ru ma 	辱罵	c=1 d=2.96126e-66 t=154004
ru meng 	入夢	c=1 d=7.02009e-15 t=154004
ru mi 	入迷	c=2 d=3.5449e-07 t=154004
ru mo 	辱沒	c=1 d=2.54756e-31 t=154004
ru qi tu 	入歧途	c=1 d=1.14532e-08 t=154004
ru qian 	如前	c=1 d=0.344728 t=154004
ru qin 	入侵	c=1 d=1.71333e-11 t=154004
ru shan gao 	如山高	c=1 d=6.41042e-05 t=154004
ru shang 	如上	c=4 d=0.752912 t=154004
ru shang suo shu 	如上所述	c=1 d=2.9834e-36 t=154004
ru sheng 	儒生	c=1 d=2.73694e-51 t=154004
ru shi 	如實	c=1 d=4.66523e-31 t=154004
ru shi 	如是	c=1 d=2.92591e-13 t=154004
ru shou 	入手	c=2 d=4.27181e-15 t=154004
ru shui 	入睡	c=1 d=6.62254e-35 t=154004
ru tong 	如同	c=5 d=5.11883e-05 t=154004
ru xia 	如下	c=75 d=0.643328 t=154004
ru xiao 	入校	c=2 d=0.000710174 t=154004
ru xu 	如需	c=1 d=2.1188e-10 t=154004
ru xue 	入學	c=4 d=6.44231e-26 t=154004
ru you 	如有	c=7 d=4.2682e-14 t=154004
ru yu 	如遇	c=1 d=2.17614e-30 t=154004
ru yuan yi chang 	如願以償	c=1 d=2.42835e-26 t=154004
ru zhi 	入職	c=1 d=0.0632918 t=154004
ruan 	軟	c=4 d=0.0219278 t=154004
ruan de 	軟的	c=1 d=3.8794e-08 t=154004
ruan e 	軟齶	c=3 d=3.56051e-07 t=154004
ruan gong 	軟工	c=6 d=0.0889216 t=154004
ruan jian 	軟件	c=104 d=1.05639 t=154004
ruan jian fen xi 	軟件分析	c=1 d=8.50061e-31 t=154004
ruan jian gong cheng 	軟件工程	c=22 d=0.0746459 t=154004
ruan jian kai fa 	軟件開發	c=7 d=5.96364e-08 t=154004
ruan jian kai fa zhe 	軟件開發者	c=1 d=6.56781e-55 t=154004
ruan jian sou 	軟件搜	c=1 d=6.65934e-12 t=154004
ruan jian suo 	軟件所	c=26 d=0.88692 t=154004
ruan jian xue yuan 	軟件學院	c=14 d=0.323243 t=154004
ruan jian yan jiu suo 	軟件研究所	c=3 d=0.00195963 t=154004
ruan jian yi lai 	軟件依賴	c=1 d=6.63177e-22 t=154004
ruan lian jie 	軟連接	c=1 d=2.14776e-52 t=154004
ruan lian jie 	軟鏈接	c=3 d=4.74896e-05 t=154004
ruan ling yu 	阮玲玉	c=2 d=3.14984e-20 t=154004
ruan ruo 	軟弱	c=1 d=3.93803e-08 t=154004
ruan ying jian 	軟硬件	c=2 d=2.34808e-05 t=154004
ruan yuan 	軟院	c=22 d=1.10913 t=154004
rui 	蕊	c=1 d=9.37706e-09 t=154004
rui dian 	瑞典	c=1 d=0.000145549 t=154004
rui kang 	瑞康	c=0 d=1.80234e-49 t=154004
rui li 	瑞利	c=0 d=8.30229e-19 t=154004
rui li shang 	瑞利商	c=3 d=2.75062e-17 t=154004
rui qi qian tiao 	瑞氣千條	c=1 d=1.11147e-08 t=154004
run 	潤	c=2 d=1.16263e-09 t=154004
run se 	潤色	c=3 d=9.08077e-43 t=154004
run se run se 	潤色潤色	c=2 d=9.72864e-52 t=154004
ruo 	弱	c=4 d=1.60272e-20 t=154004
ruo 	若	c=26 d=0.308819 t=154004
ruo bu neng 	若不能	c=1 d=0.529935 t=154004
ruo dian 	弱點	c=2 d=2.51707e-07 t=154004
ruo fei 	若非	c=1 d=2.16941e-24 t=154004
ruo fei ru ci 	若非如此	c=1 d=2.18029e-23 t=154004
ruo fou 	若否	c=1 d=0.591555 t=154004
ruo gan 	若干	c=9 d=1.14809e-08 t=154004
ruo gan bu fen 	若干部分	c=1 d=1.15384e-07 t=154004
ruo hua 	弱化	c=1 d=3.78297e-06 t=154004
ruo ji 	弱雞	c=1 d=9.21203e-06 t=154004
ruo ji ruo li 	若即若離	c=1 d=2.30638e-08 t=154004
ruo man zu 	若滿足	c=1 d=2.81445e-56 t=154004
ruo neng 	若能	c=1 d=4.64528e-10 t=154004
ruo shi 	若是	c=3 d=0.390628 t=154004
ruo wei 	若爲	c=1 d=3.45738e-06 t=154004
ruo xiang deng 	若相等	c=1 d=1.20113e-09 t=154004
ruo yao 	若要	c=2 d=0.726149 t=154004
sa 	撒	c=9 d=0.0200405 t=154004
sa 	薩	c=0 d=8.86137e-21 t=154004
sa fa fa 	撒發發	c=2 d=4.62443e-34 t=154004
sa fei 	薩菲	c=3 d=2.57457e-08 t=154004
sa hua 	撒花	c=1 d=1.55938e-22 t=154004
sa ke xun 	撒克遜	c=1 d=3.82412e-45 t=154004
sa le 	撒了	c=1 d=7.95616e-17 t=154004
sa ya zi 	撒丫子	c=1 d=2.08761e-12 t=154004
sa zai 	灑在	c=1 d=4.89359e-05 t=154004
sai 	塞	c=2 d=4.62054e-06 t=154004
sai 	賽	c=0 d=4.33049e-09 t=154004
sai chang 	賽場	c=2 d=3.58316e-45 t=154004
sai cheng 	賽程	c=8 d=0.00790075 t=154004
sai gao 	賽高	c=1 d=5.53273e-08 t=154004
sai shi 	賽事	c=4 d=2.73609e-18 t=154004
sai zhi 	賽制	c=1 d=3.13306e-53 t=154004
san 	三	c=19 d=0.451261 t=154004
san 	散	c=1 d=3.42822e-24 t=154004
san bai 	三百	c=1 d=0.0407622 t=154004
san bai hang 	三百行	c=1 d=6.82444e-06 t=154004
san bei 	三倍	c=1 d=3.79587e-46 t=154004
san bian 	三遍	c=1 d=0.00615802 t=154004
san bu 	三步	c=1 d=1.57908e-51 t=154004
san bu 	散佈	c=2 d=1.96671e-16 t=154004
san bu 	散步	c=3 d=0.280832 t=154004
san bu fen 	三部份	c=2 d=0.15117 t=154004
san bu zhe 	散佈着	c=1 d=1.38474e-06 t=154004
san ce 	三側	c=2 d=4.61174e-13 t=154004
san chong 	三重	c=1 d=0.00208081 t=154004
san ci 	三次	c=1 d=0.00369786 t=154004
san cong si de 	三從四德	c=1 d=2.87726e-51 t=154004
san da 	三大	c=3 d=1.92836e-49 t=154004
san dao 	三刀	c=1 d=0.0280154 t=154004
san dao 	三島	c=3 d=2.90631e-14 t=154004
san dao you ji fu 	三島由紀夫	c=4 d=2.2619e-13 t=154004
san dian 	三點	c=1 d=3.97207e-21 t=154004
san dian zhong 	三點鐘	c=1 d=1.23234e-46 t=154004
san duan 	三段	c=2 d=0.214381 t=154004
san fa chu 	散發出	c=1 d=7.46689e-35 t=154004
san fen zhi yi 	三分之一	c=3 d=0.0020396 t=154004
san ge 	三個	c=28 d=1.1158 t=154004
san ge dai biao 	三個代表	c=1 d=5.68729e-38 t=154004
san ge fang mian 	三個方面	c=1 d=8.65906e-13 t=154004
san ge fang xiang 	三個方向	c=1 d=0.00582847 t=154004
san ge nv er 	三個女兒	c=1 d=0.0165727 t=154004
san ge ren 	三個人	c=5 d=0.00140439 t=154004
san ge yuan su 	三個元素	c=2 d=0.00412784 t=154004
san gu 	三顧	c=5 d=1.22896 t=154004
san guo 	三國	c=8 d=0.332871 t=154004
san guo sha 	三國殺	c=4 d=2.93029e-15 t=154004
san guo yan yi 	三國演義	c=1 d=0.000804733 t=154004
san guo zhi 	三國志	c=12 d=0.147177 t=154004
san guo zhi yan yi 	三國志演義	c=1 d=1.8302e-52 t=154004
san he yi 	三合一	c=4 d=8.13742e-07 t=154004
san ji 	三級	c=5 d=9.66507e-20 t=154004
san ji jia gou 	三級架構	c=1 d=9.38504e-19 t=154004
san ji ye biao 	三級頁表	c=1 d=2.1393e-35 t=154004
san jia 	三家	c=1 d=3.67281e-70 t=154004
san jia ma che 	三駕馬車	c=1 d=9.52333e-44 t=154004
san jiao 	三教	c=8 d=7.19868e-07 t=154004
san jiao 	三角	c=5 d=4.04886e-11 t=154004
san jiao yi jia 	三教一家	c=8 d=0.260542 t=154004
san jiao zhen 	三角陣	c=1 d=2.00678e-18 t=154004
san jie 	三階	c=1 d=1.72514e-33 t=154004
san kuai 	三塊	c=1 d=1.35492e-44 t=154004
san lang 	三郎	c=1 d=8.84e-21 t=154004
san lang zhen 	三郎鎮	c=1 d=2.93848e-34 t=154004
san lei 	三類	c=1 d=4.98872e-55 t=154004
san lian 	三連	c=1 d=1.11818e-20 t=154004
san lie 	散列	c=1 d=5.99028e-31 t=154004
san lu 	三路	c=5 d=0.00890299 t=154004
san lu pai xu 	三路排序	c=1 d=0.0037164 t=154004
san luan 	散亂	c=1 d=5.11839e-05 t=154004
san luan zhe 	散亂着	c=1 d=5.35444e-05 t=154004
san man 	散漫	c=1 d=1.21949e-11 t=154004
san men 	三門	c=1 d=7.69167e-31 t=154004
san mo ling 	三魔靈	c=1 d=2.41796e-05 t=154004
san nian 	三年	c=1 d=7.69323e-05 t=154004
san nian guo qu le 	三年過去了	c=1 d=0.000773179 t=154004
san nian ji 	三年級	c=3 d=3.30088e-08 t=154004
san nian qian 	三年前	c=1 d=0.000867409 t=154004
san pian 	三篇	c=1 d=1.69328e-49 t=154004
san qian 	三千	c=1 d=1.0747e-24 t=154004
san qu yang 	三取樣	c=1 d=2.09772e-10 t=154004
san se 	三色	c=0 d=7.98788e-06 t=154004
san se fang 	三色坊	c=1 d=8.02792e-05 t=154004
san shao ye 	三少爺	c=1 d=0.000858778 t=154004
san shi 	三十	c=1 d=0.0837432 t=154004
san shi 	三石	c=1 d=2.17651e-32 t=154004
san shi lai sui 	三十來歲	c=1 d=2.15639e-11 t=154004
san shi nian qian 	三十年前	c=1 d=1.76065e-08 t=154004
san shi wu 	三十五	c=0 d=2.63239e-35 t=154004
san shi wu liu 	三十五六	c=1 d=2.64559e-34 t=154004
san si 	三四	c=1 d=0.000130703 t=154004
san si bai zi 	三四白字	c=1 d=0.00131358 t=154004
san tiao 	三條	c=1 d=2.30953e-24 t=154004
san tong 	三通	c=4 d=7.5312e-10 t=154004
san tong huo sai 	三通活塞	c=2 d=4.32208e-10 t=154004
san wei 	三位	c=1 d=3.59262e-75 t=154004
san wei 	三維	c=2 d=0.00444509 t=154004
san wen 	散文	c=1 d=4.55315e-39 t=154004
san wu cheng qun 	三五成羣	c=1 d=3.56267e-06 t=154004
san xia 	三峽	c=2 d=4.34452e-09 t=154004
san xia da ba 	三峽大壩	c=1 d=3.09029e-09 t=154004
san xian 	三線	c=0 d=2.57457e-09 t=154004
san xian bai 	三線擺	c=1 d=2.58747e-08 t=154004
san xiang 	三項	c=1 d=2.98543e-44 t=154004
san xiao 	三梟	c=1 d=0.349938 t=154004
san xue fen 	三學分	c=1 d=0.000103597 t=154004
san yuan zu 	三元組	c=2 d=5.54781e-40 t=154004
san yue fen 	三月份	c=1 d=4.71548e-10 t=154004
san zhong 	三種	c=18 d=0.00311976 t=154004
san zhong qing kuang 	三種情況	c=1 d=7.81481e-12 t=154004
san zhong quan hui 	三中全會	c=1 d=3.44963e-09 t=154004
san zhuang tai 	三狀態	c=1 d=1.58564e-41 t=154004
san zu 	三組	c=1 d=6.01499e-50 t=154004
sang jiao 	桑交	c=1 d=2.79517e-34 t=154004
sang na 	桑拿	c=0 d=3.18637e-76 t=154004
sang na ji 	桑拿即	c=1 d=3.20234e-75 t=154004
sang shi 	喪失	c=2 d=7.21889e-20 t=154004
sao 	掃	c=0 d=1.41709e-14 t=154004
sao 	騷	c=0 d=1.42419e-14 t=154004
sao cao zuo 	掃操作	c=1 d=1.42419e-13 t=154004
sao cao zuo 	騷操作	c=1 d=1.43133e-13 t=154004
sao lei 	掃雷	c=1 d=5.93471e-39 t=154004
sao mang 	掃盲	c=1 d=1.69478e-30 t=154004
sao mei mei 	騷妹妹	c=-1 d=0 t=154004
sao miao 	掃描	c=22 d=0.00663763 t=154004
sao nao 	騷鬧	c=1 d=2.55772e-19 t=154004
sao qing 	掃清	c=1 d=4.20394e-12 t=154004
sao rao 	騷擾	c=5 d=1.32196e-19 t=154004
se 	塞	c=4 d=1.00757e-06 t=154004
se 	澀	c=1 d=0.0127784 t=154004
se 	色	c=2 d=0.00386807 t=154004
se ca 	塞擦	c=1 d=2.3469e-07 t=154004
se cai 	色彩	c=3 d=0.782705 t=154004
se kong 	色空	c=9 d=2.78734 t=154004
se xi 	色系	c=1 d=0.000480828 t=154004
se yin 	塞音	c=0 d=1.3814e-08 t=154004
sen lin 	森林	c=1 d=1.98918e-32 t=154004
seng 	僧	c=1 d=3.97748e-37 t=154004
seng ni 	僧尼	c=1 d=0.226502 t=154004
sha 	啥	c=52 d=0.905046 t=154004
sha 	殺	c=13 d=0.0459593 t=154004
sha 	沙	c=1 d=8.41916e-21 t=154004
sha 	煞	c=0 d=0.0362402 t=154004
sha 	紗	c=1 d=5.65718e-05 t=154004
sha a 	啥啊	c=3 d=0.000639387 t=154004
sha chong ji 	殺蟲劑	c=1 d=8.78366e-34 t=154004
sha deng 	傻等	c=1 d=1.1e-33 t=154004
sha diao 	殺掉	c=3 d=0.0578443 t=154004
sha dou bu hui 	啥都不會	c=1 d=8.10256e-55 t=154004
sha dou mei kan ne 	啥都沒看呢	c=1 d=0.00388746 t=154004
sha dou mei you 	啥都沒有	c=1 d=1.87404e-07 t=154004
sha ge shu 	啥個數	c=1 d=2.20475e-66 t=154004
sha guo mian 	砂鍋麪	c=1 d=1.66609e-35 t=154004
sha ke 	啥課	c=1 d=4.11329e-79 t=154004
sha long 	沙龍	c=0 d=3.27615e-50 t=154004
sha lu 	殺戮	c=1 d=6.44256e-05 t=154004
sha mo 	沙漠	c=1 d=1.72103e-05 t=154004
sha mo zhi ying 	沙漠之鷹	c=2 d=2.34204e-12 t=154004
sha qiu 	沙丘	c=1 d=3.52962e-14 t=154004
sha ren mie kou 	殺人滅口	c=1 d=0.0672055 t=154004
sha shi 	啥事	c=0 d=5.70122e-09 t=154004
sha shi hou 	啥時候	c=2 d=1.52274e-06 t=154004
sha shou 	殺手	c=1 d=5.30206e-07 t=154004
sha si 	殺死	c=3 d=0.0654849 t=154004
sha ye bu hui 	啥也不會	c=1 d=3.61136e-48 t=154004
sha ye bu sheng 	啥也不勝	c=1 d=1.42468e-17 t=154004
sha ye bu shuo 	啥也不說	c=1 d=9.74615e-22 t=154004
sha yu mo 	沙與沫	c=1 d=7.76236e-21 t=154004
sha yuan yin a 	啥原因啊	c=1 d=2.61019e-52 t=154004
sha zi 	啥子	c=4 d=2.13973e-08 t=154004
shai xuan 	篩選	c=3 d=0.000582781 t=154004
shan 	刪	c=2 d=0.00425356 t=154004
shan 	山	c=2 d=0.00930145 t=154004
shan 	杉	c=1 d=9.42406e-09 t=154004
shan 	閃	c=1 d=1.11704e-08 t=154004
shan bi 	閃避	c=1 d=7.89335e-12 t=154004
shan bian 	善變	c=1 d=0.0284388 t=154004
shan chang 	擅長	c=3 d=0.157237 t=154004
shan chu 	刪除	c=43 d=0.66589 t=154004
shan chu le 	刪除了	c=1 d=4.35146e-06 t=154004
shan chu shi bai 	刪除失敗	c=1 d=1.2601e-14 t=154004
shan diao 	刪掉	c=11 d=0.831113 t=154004
shan dong 	煽動	c=2 d=3.00094e-46 t=154004
shan e 	善惡	c=2 d=0.00143012 t=154004
shan gao 	山高	c=0 d=6.37845e-06 t=154004
shan le 	刪了	c=3 d=0.00128424 t=154004
shan le yi dian 	刪了一點	c=1 d=0.0129068 t=154004
shan liang 	善良	c=2 d=0.00733572 t=154004
shan ling 	山靈	c=2 d=3.38441e-12 t=154004
shan mi te 	閃米特	c=4 d=1.13119e-09 t=154004
shan po yang 	山坡羊	c=1 d=0.794534 t=154004
shan qu 	刪去	c=4 d=1.69219e-12 t=154004
shan qu 	山區	c=1 d=2.95834e-25 t=154004
shan qu 	扇區	c=10 d=0.243769 t=154004
shan xian 	閃現	c=1 d=1.06564e-42 t=154004
shan yang 	贍養	c=1 d=1.88177e-26 t=154004
shan yi ming bu xiang 	山醫命卜相	c=1 d=0.0833256 t=154004
shan yu 	善於	c=2 d=0.0285814 t=154004
shan yu yu lai 	山雨欲來	c=1 d=9.43338e-50 t=154004
shan zu 	閃族	c=1 d=3.89872e-37 t=154004
shang 	上	c=354 d=1.11178 t=154004
shang 	傷	c=2 d=0.34745 t=154004
shang 	商	c=0 d=8.30229e-19 t=154004
shang 	尚	c=5 d=0.0113042 t=154004
shang 	熵	c=1 d=4.0424e-51 t=154004
shang ban 	上半	c=0 d=4.32902e-05 t=154004
shang ban xue nian 	上半學年	c=1 d=0.000435072 t=154004
shang ban zu 	上班族	c=1 d=3.197e-26 t=154004
shang bao 	上報	c=1 d=3.41171e-26 t=154004
shang bu 	上部	c=2 d=6.55797e-08 t=154004
shang bu neng 	尚不能	c=1 d=4.55174e-06 t=154004
shang bu qu 	上不去	c=1 d=2.01259e-52 t=154004
shang ce 	上冊	c=1 d=4.78741e-41 t=154004
shang ceng 	上層	c=3 d=0.00618889 t=154004
shang chi 	上齒	c=1 d=1.613e-07 t=154004
shang chuan 	上傳	c=26 d=0.851999 t=154004
shang chuan zhong 	上傳中	c=1 d=5.97907e-09 t=154004
shang chun 	上脣	c=1 d=1.53433e-07 t=154004
shang ci 	上次	c=14 d=0.11245 t=154004
shang da xue 	上大學	c=1 d=1.55002e-09 t=154004
shang dang 	上當	c=1 d=6.14401e-35 t=154004
shang dao 	上到	c=1 d=2.92442e-07 t=154004
shang di 	上帝	c=1 d=1.47387e-34 t=154004
shang dian 	商店	c=1 d=1.89475e-48 t=154004
shang fang 	上方	c=2 d=4.07878e-33 t=154004
shang feng 	上風	c=1 d=0.0306538 t=154004
shang ge 	上個	c=2 d=5.56519e-18 t=154004
shang gu 	上古	c=3 d=3.3138e-07 t=154004
shang guo 	上過	c=1 d=7.21866e-49 t=154004
shang guo le 	上過了	c=1 d=2.35826e-05 t=154004
shang hai 	上海	c=3 d=0.000837575 t=154004
shang hai 	傷害	c=9 d=0.266953 t=154004
shang hai cuan 	上海竄	c=1 d=7.05168e-09 t=154004
shang hai shi 	上海市	c=1 d=0.00265848 t=154004
shang hao 	上好	c=1 d=5.54705e-09 t=154004
shang jiao 	上交	c=3 d=6.31048e-26 t=154004
shang jie 	上界	c=1 d=9.37865e-11 t=154004
shang jin 	上進	c=0 d=1.07616e-41 t=154004
shang ke 	上課	c=15 d=0.52571 t=154004
shang ke le a 	上課了啊	c=1 d=1.33707e-35 t=154004
shang lai 	上來	c=2 d=0.000208619 t=154004
shang le 	上了	c=4 d=0.173774 t=154004
shang le nian ji 	上了年紀	c=1 d=1.70009e-08 t=154004
shang liang 	商量	c=1 d=3.39769e-07 t=154004
shang liang hang 	上兩行	c=2 d=1.78016e-20 t=154004
shang liu she hui 	上流社會	c=1 d=1.29468e-09 t=154004
shang ma 	上嗎	c=1 d=1.55477e-45 t=154004
shang ma long 	尚馬龍	c=1 d=0.000769323 t=154004
shang mian 	上面	c=23 d=0.00218749 t=154004
shang pin 	商品	c=11 d=0.0526036 t=154004
shang ping 	上屏	c=1 d=0.00109172 t=154004
shang pu 	商鋪	c=1 d=6.79294e-07 t=154004
shang qu 	上去	c=13 d=5.08361e-12 t=154004
shang qu le 	上去了	c=1 d=1.25513e-25 t=154004
